feedback_gain,memory_capacity,narma10_nrmse
0.2,0.039898560919699476,1.0098730720557758
0.4,0.12552453293145166,0.9935433961448722
0.6,0.23315040042937699,0.9702536646494069
0.8,0.2816652940169911,0.9581029801302665
1.0,0.21693100030260032,0.9724718475070474
